id,vehicle_id,title,description,availability,condition,price,sale_price,url,make,model,trim,year,body_style,state_of_vehicle,mileage.unit,mileage.value,exterior_color,transmission,fuel_type,address.addr1,address.city,address.region,address.postal_code,address.country,neighborhood[0],latitude,longitude,dealer_id,dealer_name,stock_number,image[0].url,image[0].tag[0],image[1].url,image[2].url,image[3].url,image[4].url,image[5].url,image[6].url,image[7].url,image[8].url,image[9].url,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
1018216,1018216,Volkswagen Kombi Lotação 1.4 Mi Total Flex 8V,"Volkswagen Kombi Lotação 1.4 Mi Total Flex 8V — Ano 2013, 233.410 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,59990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/kombi-lotacao-1-4-mi-total-flex-8v/2013/1018216,Volkswagen,Kombi,Lotação 1.4 Mi Total Flex 8V,2013,VAN,USED,KM,233410,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1018216,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018216/0244bcf6-90fe-4389-bcd5-9fe909d44c46.jpg,Volkswagen Kombi Lotação 1.4 Mi Total Flex 8V,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018216/0a33f334-23ca-4504-8597-81540edf2644.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018216/0a01398e-7f90-4448-a60e-56e1ce8c6aa9.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018216/ab6385c4-6565-4c05-ab69-713878f066ab.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018216/a57796bf-6d92-4d7e-85ae-ed1cb3f1bf3b.jpg,,,,,,50 a 80 mil,VAN,Volkswagen,2013,FLEX
1018814,1018814,Chevrolet MONTANA LS 1.4 ECONOFLEX 8V 2p,"Chevrolet MONTANA LS 1.4 ECONOFLEX 8V 2p — Ano 2017, 102.845 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,51990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/montana-ls-1-4-econoflex-8v-2p/2017/1018814,Chevrolet,MONTANA,LS 1.4 ECONOFLEX 8V 2p,2017,PICKUP,USED,KM,102845,Prata,,,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1018814,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018814/bc26dcac-74bd-4b7a-a00c-4894716d4c90.jpg,Chevrolet MONTANA LS 1.4 ECONOFLEX 8V 2p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018814/992931a5-be6c-4a46-a971-7fa0ce0052d6.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018814/960f48fb-7972-43e1-8196-bb963e54ad7a.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018814/433873a8-dda3-42bc-aac7-eef882c42b17.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1018814/3bb2279c-378a-43b2-8359-d8c388184338.jpg,,,,,,50 a 80 mil,PICKUP,Chevrolet,2017,
1024440,1024440,Toyota Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,"Toyota Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut — Ano 2008, 354.603 km, cor Preto. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,99990.00 BRL,,https://thiagoveiculosrv.com.br/carros/toyota/hilux-cd-srv-d4-d-4x4-3-0-tdi-diesel-aut/2008/1024440,Toyota,Hilux,CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2008,PICKUP,USED,KM,354603,Preto,AUTOMATIC,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1024440,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1024440/2932ff8b-8824-4c35-a9c1-7ed595f88bd1.jpg,Toyota Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1024440/dcfc526a-d5d2-483e-98de-9201037f06d7.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1024440/7509fcc6-8fe6-492d-97a5-4c3fad884c7f.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1024440/617770a6-bb5c-4bbe-9f88-2db9e5d6e6e5.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1024440/facc5367-cb5e-4e4b-922c-7ac1edbe16da.jpg,,,,,,80 a 120 mil,PICKUP,Toyota,2008,DIESEL
1026778,1026778,Volkswagen Saveiro Robust 1.6 Total Flex 8V CD,"Volkswagen Saveiro Robust 1.6 Total Flex 8V CD — Ano 2019, 131.234 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,64990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/saveiro-robust-1-6-total-flex-8v-cd/2019/1026778,Volkswagen,Saveiro,Robust 1.6 Total Flex 8V CD,2019,PICKUP,USED,KM,131234,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1026778,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1026778/a79bbc81-f0a2-4525-8e9f-36fde10e1dd5.jpg,Volkswagen Saveiro Robust 1.6 Total Flex 8V CD,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1026778/5025147d-b4a7-48e9-b68f-e179af7cf899.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1026778/c70beaca-a1a4-4f77-9efe-ccf1efba9eb2.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1026778/aa677310-1804-4df2-8829-ee8eda0ec177.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1026778/4dfce441-5bd6-47d8-b1fd-7aef3e98b80c.jpg,,,,,,50 a 80 mil,PICKUP,Volkswagen,2019,FLEX
1027270,1027270,Hyundai HB20 C.Style/C.Plus 1.6 Flex 16V Aut.,"Hyundai HB20 C.Style/C.Plus 1.6 Flex 16V Aut. — Ano 2017, 86.978 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,67990.00 BRL,,https://thiagoveiculosrv.com.br/carros/hyundai/hb20-c-style-c-plus-1-6-flex-16v-aut/2017/1027270,Hyundai,HB20,C.Style/C.Plus 1.6 Flex 16V Aut.,2017,HATCHBACK,USED,KM,86978,Branco,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1027270,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1027270/539ae957-aeb9-431a-9721-ba83a8e9223f.jpg,Hyundai HB20 C.Style/C.Plus 1.6 Flex 16V Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1027270/a6b4e9cf-7f7c-4082-8159-47117e86c4e3.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1027270/c5816726-480d-4fe8-9f36-1ffeddbf84f3.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1027270/802cfe3a-b7ba-4aa1-8b88-619422895d8e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1027270/1936b8ee-6f2c-40e2-bcac-2cd6ce357782.jpg,,,,,,50 a 80 mil,HATCHBACK,Hyundai,2017,FLEX
1030328,1030328,FORD F-350 CD 4p (diesel),"FORD F-350 CD 4p (diesel) — Ano 2009, 320.084 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,177990.00 BRL,,https://thiagoveiculosrv.com.br/caminhoes/ford-1/f-350-cd-4p-diesel/2009/1030328,FORD,F-350,CD 4p (diesel),2009,TRUCK,USED,KM,320084,Prata,,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1030328,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030328/04b35f7d-0369-41de-8cbc-782400840b35.jpg,FORD F-350 CD 4p (diesel),https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030328/d4904399-a3ea-4887-b4fd-d7ab33e8a3ce.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030328/c98e1305-8e84-4d79-b512-9c0f5953d15f.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030328/627e97e3-86a2-45cb-8220-08e55dd7305b.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030328/ac43b879-c849-47de-b4bd-b07c720351f5.jpg,,,,,,120 a 200 mil,TRUCK,FORD,2009,DIESEL
1030360,1030360,FORD F-350 2p (diesel),"FORD F-350 2p (diesel) — Ano 2011, 511.456 km, cor Preto. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,178990.00 BRL,,https://thiagoveiculosrv.com.br/caminhoes/ford-1/f-350-2p-diesel/2011/1030360,FORD,F-350,2p (diesel),2011,TRUCK,USED,KM,511456,Preto,,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1030360,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030360/0fee3da2-44ba-4c64-a158-8fd1161f0206.jpg,FORD F-350 2p (diesel),https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030360/b4ec03e6-50e2-41a4-a3b9-e83a959274d4.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030360/c3eef08d-648c-40c8-afbc-926c42d0359e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030360/ec4ecce4-0cd6-4ec3-94f8-c2d983981d62.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030360/c7cd6dfc-71ab-429e-bffb-cd6145e0dd7c.jpg,,,,,,120 a 200 mil,TRUCK,FORD,2011,DIESEL
1030878,1030878,Honda Civic Sedan EX 2.0 Flex 16V Aut.4p,"Honda Civic Sedan EX 2.0 Flex 16V Aut.4p — Ano 2018, 92.219 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,114990.00 BRL,,https://thiagoveiculosrv.com.br/carros/honda/civic-sedan-ex-2-0-flex-16v-aut-4p/2018/1030878,Honda,Civic,Sedan EX 2.0 Flex 16V Aut.4p,2018,SEDAN,USED,KM,92219,Branco,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1030878,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030878/cdddbcc2-c40d-4a70-a40c-3d46f9bce335.jpg,Honda Civic Sedan EX 2.0 Flex 16V Aut.4p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030878/6732dec5-134f-4e5f-b3af-ffa97b0f8b15.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030878/bcfa47d0-a4ed-4be6-b739-4ad051c8d727.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030878/43826ae0-3ba7-4ecd-8fb4-182f73764ded.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1030878/e32c9231-8b50-410f-ab87-40b3e4978e62.jpg,,,,,,80 a 120 mil,SEDAN,Honda,2018,FLEX
1031883,1031883,Renault Clio Hi-Flex 1.0 16V 3p,"Renault Clio Hi-Flex 1.0 16V 3p — Ano 2011, 221.480 km, cor Cinza. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,16990.00 BRL,,https://thiagoveiculosrv.com.br/carros/renault/clio-hi-flex-1-0-16v-3p/2011/1031883,Renault,Clio,Hi-Flex 1.0 16V 3p,2011,HATCHBACK,USED,KM,221480,Cinza,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1031883,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031883/c43ffbaf-ba3c-4fc5-be99-150c188970a4.jpg,Renault Clio Hi-Flex 1.0 16V 3p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031883/60227f25-1248-48ab-8395-80c35189a16d.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031883/d337f617-86c6-45fa-bbb6-8396d9d06877.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031883/a5684bbc-550c-4ff5-8902-2d102878444e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031883/ca62775c-666d-470d-a220-ff04eb426dc8.jpg,,,,,,Até 50 mil,HATCHBACK,Renault,2011,FLEX
1031899,1031899,Ford Fiesta Sedan 1.0 8V Flex 4p,"Ford Fiesta Sedan 1.0 8V Flex 4p — Ano 2011, 233.533 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,34990.00 BRL,,https://thiagoveiculosrv.com.br/carros/ford/fiesta-sedan-1-0-8v-flex-4p/2011/1031899,Ford,Fiesta,Sedan 1.0 8V Flex 4p,2011,SEDAN,USED,KM,233533,Prata,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1031899,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031899/ffe6dcf4-e014-4d6b-9c6d-36b7611d8461.jpg,Ford Fiesta Sedan 1.0 8V Flex 4p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031899/a9c0917d-1b81-4abe-9805-e5e8fbcc997c.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031899/04c87050-47e2-4f95-b9ff-e1543752964a.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031899/6b0153e3-f243-4011-9aaa-55a1813c2c8a.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1031899/47c1f881-97ae-4ed6-a4aa-b7a063e45ce7.jpg,,,,,,Até 50 mil,SEDAN,Ford,2011,FLEX
1033280,1033280,Chevrolet S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,"Chevrolet S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec. — Ano 2022, 96.627 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,121990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/s10-pick-up-ls-2-8-tdi-4x4-cd-dies-mec/2022/1033280,Chevrolet,S10,Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,2022,PICKUP,USED,KM,96627,Prata,MANUAL,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1033280,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1033280/4f07ad62-da07-4041-88a4-3abcd7a95c60.jpg,Chevrolet S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1033280/18c92d11-7f76-442c-9b23-0a7d5c016ad0.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1033280/79ed7bc1-b4f0-46b4-b8ec-e771d6f943a9.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1033280/d67d636b-7a03-4977-937b-9aebaad9757e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1033280/61be6689-bcd0-4e64-804f-381534e23515.jpg,,,,,,120 a 200 mil,PICKUP,Chevrolet,2022,DIESEL
1036412,1036412,Chevrolet ONIX HATCH Joy 1.0 8V Flex 5p Mec.,"Chevrolet ONIX HATCH Joy 1.0 8V Flex 5p Mec. — Ano 2017, 256.968 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,42990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/onix-hatch-joy-1-0-8v-flex-5p-mec/2017/1036412,Chevrolet,ONIX,HATCH Joy 1.0 8V Flex 5p Mec.,2017,HATCHBACK,USED,KM,256968,Branco,MANUAL,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1036412,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036412/b14dcf39-90cd-47ac-b7ff-91560cefddce.jpg,Chevrolet ONIX HATCH Joy 1.0 8V Flex 5p Mec.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036412/c6404ece-c5dc-4f15-a0af-e3f25ff81ec9.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036412/e58a49a4-765b-420d-bfe7-55266ed89e8b.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036412/f3559861-b4ef-4a1d-ba02-26bb8da6f2d2.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036412/117017a1-f2b0-440a-a87f-802562508a4e.jpg,,,,,,Até 50 mil,HATCHBACK,Chevrolet,2017,FLEX
1036417,1036417,Chevrolet Classic Life/LS 1.0 VHC FlexP. 4p,"Chevrolet Classic Life/LS 1.0 VHC FlexP. 4p — Ano 2014, 123.601 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,33990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/classic-life-ls-1-0-vhc-flexp-4p/2014/1036417,Chevrolet,Classic,Life/LS 1.0 VHC FlexP. 4p,2014,SEDAN,USED,KM,123601,Branco,,,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1036417,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036417/ea2d46c6-d62a-4db1-addb-d9df234373b0.jpg,Chevrolet Classic Life/LS 1.0 VHC FlexP. 4p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036417/86fbefc5-a084-4120-9b33-bc48d1e6ccfd.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036417/8b73bd0c-c5cc-48de-83c5-3cbdf1ee2a3c.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036417/b4556b62-2ad1-4334-8b36-789da39eedc8.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036417/312f0344-c996-4e15-b6be-6138f64efc86.jpg,,,,,,Até 50 mil,SEDAN,Chevrolet,2014,
1036633,1036633,Chevrolet SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,"Chevrolet SPIN LTZ 1.8 8V Econo.Flex 5p Aut. — Ano 2014, 99.055 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,54990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/spin-ltz-1-8-8v-econo-flex-5p-aut/2014/1036633,Chevrolet,SPIN,LTZ 1.8 8V Econo.Flex 5p Aut.,2014,MINIVAN,USED,KM,99055,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1036633,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036633/31e8c657-20f0-4040-95ef-a81f3de5d990.jpg,Chevrolet SPIN LTZ 1.8 8V Econo.Flex 5p Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036633/8aca6ef6-2512-4744-8245-ebd5bb9c513f.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036633/2ba21d84-db43-4a28-b804-ba0c3e79f5dc.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036633/0bddc138-77a0-4db0-85ef-d929fc47f157.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1036633/4b10c6ed-e60f-4102-a26e-0ec12fa63e2f.jpg,,,,,,50 a 80 mil,MINIVAN,Chevrolet,2014,FLEX
1037303,1037303,Chevrolet CRUZE LTZ 1.4 16V Turbo Flex 4p Aut.,"Chevrolet CRUZE LTZ 1.4 16V Turbo Flex 4p Aut. — Ano 2018, 199.616 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,84990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/cruze-ltz-1-4-16v-turbo-flex-4p-aut/2018/1037303,Chevrolet,CRUZE,LTZ 1.4 16V Turbo Flex 4p Aut.,2018,SEDAN,USED,KM,199616,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1037303,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1037303/ceaf696d-f8f4-4cd1-958d-a344b9294b29.jpg,Chevrolet CRUZE LTZ 1.4 16V Turbo Flex 4p Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1037303/54276154-16bd-4923-b4a9-e5bfd6385e21.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1037303/e23cd4e1-b3db-494e-b772-c2c03eb026d8.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1037303/bdbcd4db-bb99-4762-8066-6cb2d8e12091.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1037303/0890113d-b8c1-4b12-bb37-0f17620689c3.jpg,,,,,,80 a 120 mil,SEDAN,Chevrolet,2018,FLEX
1038977,1038977,Toyota Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,"Toyota Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut — Ano 2014, 342.052 km, cor Preto. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,129990.00 BRL,,https://thiagoveiculosrv.com.br/carros/toyota/hilux-cd-srv-d4-d-4x4-3-0-tdi-diesel-aut/2014/1038977,Toyota,Hilux,CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2014,PICKUP,USED,KM,342052,Preto,AUTOMATIC,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,1038977,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1038977/3441d943-1321-4aef-a4e8-a5fd535e1cf3.jpg,Toyota Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1038977/6bc3ba4a-ea08-4abb-a4a8-c9db0aa80b89.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1038977/240927a7-8ee4-486e-a21d-1f6c3c35ecf1.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1038977/913551eb-7be7-4bcf-97ff-f96d1dbc820f.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/1038977/50dec823-37dc-4fc6-8976-8060f25f0cbe.jpg,,,,,,120 a 200 mil,PICKUP,Toyota,2014,DIESEL
